"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","ensembl_id","entrez_id"
9.59558674903861e-159,4.27872246255444,0.732,0.111,4.38671843819049e-154,"Apical Radial Glia (aRG) - Cycling","ENSG00000196747.5-H2AC13","ENSG00000196747","8329"
6.65694837360195e-158,2.89644404206026,0.99,0.449,3.04329051847587e-153,"Apical Radial Glia (aRG) - Cycling","ENSG00000113810.16-SMC4","ENSG00000113810","10051"
3.72013944827683e-157,3.86728286951549,0.752,0.119,1.70069895017423e-152,"Apical Radial Glia (aRG) - Cycling","ENSG00000213347.11-MXD3","ENSG00000213347","83463"
8.35338939920033e-157,3.56311131213856,0.858,0.179,3.81883549773842e-152,"Apical Radial Glia (aRG) - Cycling","ENSG00000114346.14-ECT2","ENSG00000114346","1894"
2.838931767667e-156,3.02248636891982,0.96,0.33,1.29784604690665e-151,"Apical Radial Glia (aRG) - Cycling","ENSG00000188486.4-H2AX","ENSG00000188486","3014"
7.26472760237127e-156,3.45284000013855,0.901,0.259,3.32114287070005e-151,"Apical Radial Glia (aRG) - Cycling","ENSG00000139734.19-DIAPH3","ENSG00000139734","81624"
1.18495199161857e-155,3.54103546350629,0.798,0.146,5.41712652488343e-151,"Apical Radial Glia (aRG) - Cycling","ENSG00000011426.11-ANLN","ENSG00000011426","54443"
1.04916292011106e-153,3.26535685771523,0.993,0.67,4.79635320557974e-149,"Apical Radial Glia (aRG) - Cycling","ENSG00000164104.12-HMGB2","ENSG00000164104","3148"
1.04916292011106e-153,3.26535685771523,0.993,0.67,4.79635320557974e-149,"Apical Radial Glia (aRG) - Cycling","ENSG00000164104.12-HMGB2","ENSG00000164104","3148"
4.30861881939802e-153,5.00096617071204,0.48,0.021,1.969728179476e-148,"Apical Radial Glia (aRG) - Cycling","ENSG00000112984.12-KIF20A","ENSG00000112984","10112"
2.27815639903864e-152,3.83514349835414,0.685,0.089,1.0414819793845e-147,"Apical Radial Glia (aRG) - Cycling","ENSG00000278677.2-H2AC17","ENSG00000278677","8336"
4.55279785916898e-152,4.17328612384906,0.556,0.041,2.08135706929769e-147,"Apical Radial Glia (aRG) - Cycling","ENSG00000123485.12-HJURP","ENSG00000123485","55355"
2.38281329568232e-148,4.28851557403034,0.596,0.057,1.08932692625413e-143,"Apical Radial Glia (aRG) - Cycling","ENSG00000134690.11-CDCA8","ENSG00000134690","55143"
2.84957476474982e-147,3.9791000067064,0.632,0.071,1.30271159945303e-142,"Apical Radial Glia (aRG) - Cycling","ENSG00000111665.12-CDCA3","ENSG00000111665","83461"
1.9316270867248e-146,3.74396272812787,0.566,0.046,8.83062638967112e-142,"Apical Radial Glia (aRG) - Cycling","ENSG00000290606.3-ENSG00000290606","ENSG00000290606",NA
3.95258154278892e-146,3.28638888125177,0.901,0.256,1.80696217810138e-141,"Apical Radial Glia (aRG) - Cycling","ENSG00000198901.14-PRC1","ENSG00000198901","9055"
4.21489612293296e-146,3.27187529659541,0.848,0.198,1.92688191156003e-141,"Apical Radial Glia (aRG) - Cycling","ENSG00000035499.13-DEPDC1B","ENSG00000035499","55789"
1.9509195581411e-144,3.78323442281188,0.619,0.066,8.91882385199786e-140,"Apical Radial Glia (aRG) - Cycling","ENSG00000290886.1-ENSG00000290886","ENSG00000290886",NA
5.93073026503474e-143,3.6250063550483,0.573,0.049,2.71129264796328e-138,"Apical Radial Glia (aRG) - Cycling","ENSG00000171241.9-SHCBP1","ENSG00000171241","79801"
2.74985221917843e-142,3.45393614433704,0.619,0.067,1.25712244051961e-137,"Apical Radial Glia (aRG) - Cycling","ENSG00000165480.16-SKA3","ENSG00000165480","221150"
3.46967676598646e-141,3.0232127257458,0.781,0.144,1.58619743033837e-136,"Apical Radial Glia (aRG) - Cycling","ENSG00000051341.15-POLQ","ENSG00000051341","10721"
1.76071372938032e-140,4.11278136575533,0.652,0.088,8.04927888523509e-136,"Apical Radial Glia (aRG) - Cycling","ENSG00000121621.7-KIF18A","ENSG00000121621","81930"
2.0899263879428e-138,3.08638527708726,0.808,0.18,9.55430747511929e-134,"Apical Radial Glia (aRG) - Cycling","ENSG00000109805.10-NCAPG","ENSG00000109805","64151"
6.32107957186999e-137,2.69471462076742,0.841,0.185,2.88974473707608e-132,"Apical Radial Glia (aRG) - Cycling","ENSG00000166451.14-CENPN","ENSG00000166451","55839"
4.45729621232378e-136,4.22142470162177,0.51,0.039,2.03769753642594e-131,"Apical Radial Glia (aRG) - Cycling","ENSG00000024526.17-DEPDC1","ENSG00000024526","55635"
1.55473217163567e-134,4.14711733985441,0.497,0.036,7.10761359584964e-130,"Apical Radial Glia (aRG) - Cycling","ENSG00000135476.12-ESPL1","ENSG00000135476","9700"
2.21704555932445e-134,2.46196801761893,0.983,0.605,1.01354454790076e-129,"Apical Radial Glia (aRG) - Cycling","ENSG00000248710.1-TRIM59-IFT80","ENSG00000248710","100174949"
3.4921833839931e-133,3.83813521121322,0.553,0.053,1.59648655582629e-128,"Apical Radial Glia (aRG) - Cycling","ENSG00000277775.2-H3C7","ENSG00000277775","8968"
6.37471885279656e-133,4.20907702661802,0.811,0.231,2.91426647074448e-128,"Apical Radial Glia (aRG) - Cycling","ENSG00000184357.5-H1-5","ENSG00000184357","3009"
7.81374633689874e-133,3.42990420746314,0.805,0.179,3.57213227537663e-128,"Apical Radial Glia (aRG) - Cycling","ENSG00000100526.21-CDKN3","ENSG00000100526","1033"
2.60175648568523e-132,3.02468862534263,0.702,0.109,1.18941899499586e-127,"Apical Radial Glia (aRG) - Cycling","ENSG00000111206.13-FOXM1","ENSG00000111206","2305"
4.26606086003529e-132,3.28080834417843,0.738,0.143,1.95027238277373e-127,"Apical Radial Glia (aRG) - Cycling","ENSG00000149503.14-INCENP","ENSG00000149503","3619"
2.15411475890951e-131,4.06195667330917,0.483,0.034,9.84775103183073e-127,"Apical Radial Glia (aRG) - Cycling","ENSG00000154839.10-SKA1","ENSG00000154839","220134"
3.05225307036411e-131,3.24254421388404,0.778,0.173,1.39536801364766e-126,"Apical Radial Glia (aRG) - Cycling","ENSG00000161800.13-RACGAP1","ENSG00000161800","29127"
1.02682249234719e-130,3.78794504580995,0.811,0.217,4.6942217060144e-126,"Apical Radial Glia (aRG) - Cycling","ENSG00000196787.5-H2AC11","ENSG00000196787","8969"
2.38783245928254e-130,3.54659153019353,0.639,0.089,1.0916214870856e-125,"Apical Radial Glia (aRG) - Cycling","ENSG00000198826.11-ARHGAP11A","ENSG00000198826","9824"
9.6470073892139e-130,2.80331561384735,0.772,0.152,4.41022589805303e-125,"Apical Radial Glia (aRG) - Cycling","ENSG00000227598.2-ENSG00000227598","ENSG00000227598",NA
1.24185907044301e-128,3.25867760852021,0.606,0.074,5.67728292643724e-124,"Apical Radial Glia (aRG) - Cycling","ENSG00000076382.17-SPAG5","ENSG00000076382","10615"
1.80912688273392e-127,2.98459304803862,0.715,0.126,8.27060445710641e-123,"Apical Radial Glia (aRG) - Cycling","ENSG00000305512.1-ENSG00000305512","ENSG00000305512",NA
3.59906168581575e-127,3.84472107599285,0.523,0.049,1.64534704028753e-122,"Apical Radial Glia (aRG) - Cycling","ENSG00000274997.2-H2AC12","ENSG00000274997","85235"
1.76858496375654e-126,2.42365203828806,0.911,0.3,8.08526302030939e-122,"Apical Radial Glia (aRG) - Cycling","ENSG00000136824.19-SMC2","ENSG00000136824","10592"
8.05610700938059e-125,4.05658846073864,0.46,0.031,3.68292988040843e-120,"Apical Radial Glia (aRG) - Cycling","ENSG00000197153.5-H3C12","ENSG00000197153","8356"
3.93594350007824e-124,3.45925941396932,0.815,0.208,1.79935593049577e-119,"Apical Radial Glia (aRG) - Cycling","ENSG00000157456.8-CCNB2","ENSG00000157456","9133"
3.93594350007824e-124,3.45925941396932,0.815,0.208,1.79935593049577e-119,"Apical Radial Glia (aRG) - Cycling","ENSG00000157456.8-CCNB2","ENSG00000157456","9133"
7.04354103476355e-124,2.69810601230416,0.937,0.374,3.2200252194525e-119,"Apical Radial Glia (aRG) - Cycling","ENSG00000173207.13-CKS1B","ENSG00000173207","1163"
1.70046152452765e-123,2.84841330067751,0.788,0.185,7.77382990553059e-119,"Apical Radial Glia (aRG) - Cycling","ENSG00000185480.12-PARPBP","ENSG00000185480","55010"
1.74683983317556e-123,3.3995064886403,0.95,0.375,7.9858529813454e-119,"Apical Radial Glia (aRG) - Cycling","ENSG00000164611.13-PTTG1","ENSG00000164611","9232"
1.74683983317556e-123,3.3995064886403,0.95,0.375,7.9858529813454e-119,"Apical Radial Glia (aRG) - Cycling","ENSG00000164611.13-PTTG1","ENSG00000164611","9232"
1.89017016345883e-123,4.13197165430315,0.632,0.098,8.6411019192684e-119,"Apical Radial Glia (aRG) - Cycling","ENSG00000117399.14-CDC20","ENSG00000117399","991"
1.96587397820566e-123,3.59701879090976,0.5,0.043,8.98718947876499e-119,"Apical Radial Glia (aRG) - Cycling","ENSG00000183856.11-IQGAP3","ENSG00000183856","128239"
4.49916203254911e-123,2.87077075792617,0.616,0.079,2.05683691480015e-118,"Apical Radial Glia (aRG) - Cycling","ENSG00000146670.10-CDCA5","ENSG00000146670","113130"
6.27617069507849e-123,3.93131746731098,0.5,0.045,2.86921419496208e-118,"Apical Radial Glia (aRG) - Cycling","ENSG00000278828.2-H3C10","ENSG00000278828","8357"
3.59033407859973e-122,2.54393564030977,0.781,0.163,1.64135712737265e-117,"Apical Radial Glia (aRG) - Cycling","ENSG00000139618.19-BRCA2","ENSG00000139618","675"
3.59033407859973e-122,2.54393564030977,0.781,0.163,1.64135712737265e-117,"Apical Radial Glia (aRG) - Cycling","ENSG00000139618.19-BRCA2","ENSG00000139618","675"
4.52881116593977e-122,3.12231147101369,0.623,0.089,2.07039131262103e-117,"Apical Radial Glia (aRG) - Cycling","ENSG00000075702.19-WDR62","ENSG00000075702","284403"
1.74440411892209e-121,4.66364054050652,0.391,0.018,7.97471787006421e-117,"Apical Radial Glia (aRG) - Cycling","ENSG00000305786.1-ENSG00000305786","ENSG00000305786",NA
1.76175533960439e-121,2.39025473819792,0.831,0.191,8.05404071053545e-117,"Apical Radial Glia (aRG) - Cycling","ENSG00000122952.17-ZWINT","ENSG00000122952","11130"
1.76175533960439e-121,2.39025473819792,0.831,0.191,8.05404071053545e-117,"Apical Radial Glia (aRG) - Cycling","ENSG00000122952.17-ZWINT","ENSG00000122952","11130"
1.76175533960439e-121,2.39025473819792,0.831,0.191,8.05404071053545e-117,"Apical Radial Glia (aRG) - Cycling","ENSG00000122952.17-ZWINT","ENSG00000122952","11130"
8.23662078614113e-121,2.94035475406993,0.987,0.587,3.76545355859228e-116,"Apical Radial Glia (aRG) - Cycling","ENSG00000123975.5-CKS2","ENSG00000123975","1164"
1.37470173574202e-120,2.85085632797859,0.791,0.203,6.28458645511821e-116,"Apical Radial Glia (aRG) - Cycling","ENSG00000160298.18-C21orf58","ENSG00000160298","54058"
1.88970745224915e-120,2.53985125559949,0.765,0.154,8.63898658870221e-116,"Apical Radial Glia (aRG) - Cycling","ENSG00000144554.13-FANCD2","ENSG00000144554","2177"
1.95104433917034e-120,3.00715675586401,0.828,0.23,8.91939430095114e-116,"Apical Radial Glia (aRG) - Cycling","ENSG00000138182.15-KIF20B","ENSG00000138182","9585"
6.78245583320523e-120,3.86024454489451,0.53,0.057,3.1006675087081e-115,"Apical Radial Glia (aRG) - Cycling","ENSG00000072571.20-HMMR","ENSG00000072571","3161"
1.11873545620044e-119,4.21088115611786,0.49,0.046,5.11441101156595e-115,"Apical Radial Glia (aRG) - Cycling","ENSG00000117650.13-NEK2","ENSG00000117650","4751"
3.50691981195491e-118,2.54549827291021,0.778,0.175,1.60322346123331e-113,"Apical Radial Glia (aRG) - Cycling","ENSG00000111247.15-RAD51AP1","ENSG00000111247","10635"
3.50691981195491e-118,2.54549827291021,0.778,0.175,1.60322346123331e-113,"Apical Radial Glia (aRG) - Cycling","ENSG00000111247.15-RAD51AP1","ENSG00000111247","10635"
8.40569851903674e-118,2.74779906400876,0.791,0.201,3.84274913496284e-113,"Apical Radial Glia (aRG) - Cycling","ENSG00000010292.13-NCAPD2","ENSG00000010292","9918"
1.40037853893993e-117,3.55166518078417,0.474,0.039,6.40197052861778e-113,"Apical Radial Glia (aRG) - Cycling","ENSG00000227528.7-DIAPH3-AS1","ENSG00000227528","100874195"
5.1262841896425e-117,1.58848642379518,1,0.962,2.34353208013696e-112,"Apical Radial Glia (aRG) - Cycling","ENSG00000123416.15-TUBA1B","ENSG00000123416","10376"
5.1262841896425e-117,1.58848642379518,1,0.962,2.34353208013696e-112,"Apical Radial Glia (aRG) - Cycling","ENSG00000123416.15-TUBA1B","ENSG00000123416","10376"
9.43101691467589e-117,2.79713362695129,0.795,0.214,4.31148369271323e-112,"Apical Radial Glia (aRG) - Cycling","ENSG00000112029.10-FBXO5","ENSG00000112029","26271"
2.83535494506673e-115,4.19679373489284,0.821,0.301,1.29621086668671e-110,"Apical Radial Glia (aRG) - Cycling","ENSG00000197409.9-H3C4","ENSG00000197409","8351"
1.74045242923824e-114,2.33802964018711,0.851,0.23,7.95665232550553e-110,"Apical Radial Glia (aRG) - Cycling","ENSG00000100162.16-CENPM","ENSG00000100162","79019"
1.74045242923824e-114,2.33802964018711,0.851,0.23,7.95665232550553e-110,"Apical Radial Glia (aRG) - Cycling","ENSG00000100162.16-CENPM","ENSG00000100162","79019"
1.74045242923824e-114,2.33802964018711,0.851,0.23,7.95665232550553e-110,"Apical Radial Glia (aRG) - Cycling","ENSG00000100162.16-CENPM","ENSG00000100162","79019"
3.02031062023089e-114,2.67889183885902,0.811,0.228,1.38076520314475e-109,"Apical Radial Glia (aRG) - Cycling","ENSG00000079616.14-KIF22","ENSG00000079616","3835"
5.02103728494307e-112,3.47006501260337,0.493,0.05,2.29541740518458e-107,"Apical Radial Glia (aRG) - Cycling","ENSG00000275379.2-H3C11","ENSG00000275379","8354"
1.05270776289138e-111,3.35804983110468,0.848,0.293,4.81255880883424e-107,"Apical Radial Glia (aRG) - Cycling","ENSG00000178878.13-APOLD1","ENSG00000178878","81575"
1.44389342415569e-110,4.35577597642292,0.371,0.019,6.60090317787014e-106,"Apical Radial Glia (aRG) - Cycling","ENSG00000249084.1-ENSG00000249084","ENSG00000249084",NA
1.67230662821282e-110,4.08338029992855,0.48,0.051,7.64511698153775e-106,"Apical Radial Glia (aRG) - Cycling","ENSG00000101447.15-FAM83D","ENSG00000101447","81610"
2.11570656694479e-110,1.26078507028895,1,0.99,9.6721641414448e-106,"Apical Radial Glia (aRG) - Cycling","ENSG00000069275.13-NUCKS1","ENSG00000069275","64710"
2.11570656694479e-110,1.26078507028895,1,0.99,9.6721641414448e-106,"Apical Radial Glia (aRG) - Cycling","ENSG00000069275.13-NUCKS1","ENSG00000069275","64710"
9.12537877582016e-110,3.4882648547643,0.56,0.082,4.17175816115394e-105,"Apical Radial Glia (aRG) - Cycling","ENSG00000203814.7-H2BC18","ENSG00000203814","440689"
2.14539598504558e-109,2.54476948830125,0.702,0.138,9.80789228523437e-105,"Apical Radial Glia (aRG) - Cycling","ENSG00000196584.4-XRCC2","ENSG00000196584","7516"
2.14539598504558e-109,2.54476948830125,0.702,0.138,9.80789228523437e-105,"Apical Radial Glia (aRG) - Cycling","ENSG00000196584.4-XRCC2","ENSG00000196584","7516"
1.2602208076799e-108,2.08899107694723,0.914,0.304,5.76122544438942e-104,"Apical Radial Glia (aRG) - Cycling","ENSG00000123219.13-CENPK","ENSG00000123219","64105"
1.2602208076799e-108,2.08899107694723,0.914,0.304,5.76122544438942e-104,"Apical Radial Glia (aRG) - Cycling","ENSG00000123219.13-CENPK","ENSG00000123219","64105"
2.96239157189834e-108,2.32342119704278,0.851,0.267,1.35428693100905e-103,"Apical Radial Glia (aRG) - Cycling","ENSG00000174799.12-CEP135","ENSG00000174799","9662"
1.23427038026564e-107,3.41674727902757,0.53,0.069,5.64259047042239e-103,"Apical Radial Glia (aRG) - Cycling","ENSG00000277224.3-H2BC7","ENSG00000277224","8343"
1.3866797057735e-107,2.06791586028763,0.901,0.298,6.33934494291411e-103,"Apical Radial Glia (aRG) - Cycling","ENSG00000151725.12-CENPU","ENSG00000151725","79682"
1.3866797057735e-107,2.06791586028763,0.901,0.298,6.33934494291411e-103,"Apical Radial Glia (aRG) - Cycling","ENSG00000151725.12-CENPU","ENSG00000151725","79682"
4.11935353034069e-107,2.78701923794698,0.844,0.288,1.88320365993055e-102,"Apical Radial Glia (aRG) - Cycling","ENSG00000136108.15-CKAP2","ENSG00000136108","26586"
4.59060355445006e-107,3.06763514386136,0.583,0.09,2.09864032095239e-102,"Apical Radial Glia (aRG) - Cycling","ENSG00000123473.17-STIL","ENSG00000123473","6491"
1.27378119663507e-106,2.92974073647606,0.599,0.095,5.8232181185369e-102,"Apical Radial Glia (aRG) - Cycling","ENSG00000233822.6-H2BC15","ENSG00000233822","8341"
3.12521747352154e-106,2.03793083597755,0.944,0.376,1.42872442019511e-101,"Apical Radial Glia (aRG) - Cycling","ENSG00000166803.14-PCLAF","ENSG00000166803","9768"
3.12521747352154e-106,2.03793083597755,0.944,0.376,1.42872442019511e-101,"Apical Radial Glia (aRG) - Cycling","ENSG00000166803.14-PCLAF","ENSG00000166803","9768"
3.12521747352154e-106,2.03793083597755,0.944,0.376,1.42872442019511e-101,"Apical Radial Glia (aRG) - Cycling","ENSG00000166803.14-PCLAF","ENSG00000166803","9768"
4.93281516036755e-106,3.34066210679665,0.589,0.099,2.25508577871363e-101,"Apical Radial Glia (aRG) - Cycling","ENSG00000277157.2-H4C4","ENSG00000277157","8360"
1.16238490170658e-105,2.43054209448331,0.891,0.345,5.31395881664179e-101,"Apical Radial Glia (aRG) - Cycling","ENSG00000077152.12-UBE2T","ENSG00000077152","29089"
4.03745585680983e-105,2.78595300928917,0.586,0.088,1.84576331949918e-100,"Apical Radial Glia (aRG) - Cycling","ENSG00000164087.8-POC1A","ENSG00000164087","25886"
4.58880897963122e-105,1.45702053261956,0.997,0.974,2.09781991312821e-100,"Apical Radial Glia (aRG) - Cycling","ENSG00000198830.13-HMGN2","ENSG00000198830","3151"
4.58880897963122e-105,1.45702053261956,0.997,0.974,2.09781991312821e-100,"Apical Radial Glia (aRG) - Cycling","ENSG00000198830.13-HMGN2","ENSG00000198830","3151"
1.50834761833528e-104,4.16325401819288,0.497,0.064,6.89556197198155e-100,"Apical Radial Glia (aRG) - Cycling","ENSG00000087586.18-AURKA","ENSG00000087586","6790"
1.67511997675618e-104,1.17957391212195,1,0.998,7.65797848573857e-100,"Apical Radial Glia (aRG) - Cycling","ENSG00000189403.15-HMGB1","ENSG00000189403","3146"
1.67511997675618e-104,1.17957391212195,1,0.998,7.65797848573857e-100,"Apical Radial Glia (aRG) - Cycling","ENSG00000189403.15-HMGB1","ENSG00000189403","3146"
2.39833519872598e-104,1.65857455259733,0.98,0.711,1.09642291944957e-99,"Apical Radial Glia (aRG) - Cycling","ENSG00000113368.12-LMNB1","ENSG00000113368","4001"
6.91999477335114e-104,1.31529389409436,1,0.993,3.16354481058521e-99,"Apical Radial Glia (aRG) - Cycling","ENSG00000164032.12-H2AZ1","ENSG00000164032","3015"
6.91999477335114e-104,1.31529389409436,1,0.993,3.16354481058521e-99,"Apical Radial Glia (aRG) - Cycling","ENSG00000164032.12-H2AZ1","ENSG00000164032","3015"
1.92703892862048e-103,2.62047330326423,0.656,0.125,8.80965116608137e-99,"Apical Radial Glia (aRG) - Cycling","ENSG00000142731.11-PLK4","ENSG00000142731","10733"
3.61873203081464e-103,4.02984901609903,0.411,0.034,1.65433953520722e-98,"Apical Radial Glia (aRG) - Cycling","ENSG00000185130.6-H2BC13","ENSG00000185130","8340"
5.14174375886518e-103,3.41042773993614,0.523,0.071,2.3505995768028e-98,"Apical Radial Glia (aRG) - Cycling","ENSG00000285077.4-ARHGAP11B","ENSG00000285077","89839"
5.75516569269907e-103,4.01190697123996,0.649,0.145,2.63103154807431e-98,"Apical Radial Glia (aRG) - Cycling","ENSG00000134057.15-CCNB1","ENSG00000134057","891"
5.75516569269907e-103,4.01190697123996,0.649,0.145,2.63103154807431e-98,"Apical Radial Glia (aRG) - Cycling","ENSG00000134057.15-CCNB1","ENSG00000134057","891"
1.30941224064669e-102,2.19223499396981,0.854,0.257,5.9861089993404e-98,"Apical Radial Glia (aRG) - Cycling","ENSG00000136492.10-BRIP1","ENSG00000136492","83990"
1.30941224064669e-102,2.19223499396981,0.854,0.257,5.9861089993404e-98,"Apical Radial Glia (aRG) - Cycling","ENSG00000136492.10-BRIP1","ENSG00000136492","83990"
1.30941224064669e-102,2.19223499396981,0.854,0.257,5.9861089993404e-98,"Apical Radial Glia (aRG) - Cycling","ENSG00000136492.10-BRIP1","ENSG00000136492","83990"
5.95824089391678e-102,2.59522173943192,0.699,0.158,2.723869407063e-97,"Apical Radial Glia (aRG) - Cycling","ENSG00000144395.18-CCDC150","ENSG00000144395","284992"
7.83645662511079e-101,2.54301024726714,0.649,0.123,3.58251451073565e-96,"Apical Radial Glia (aRG) - Cycling","ENSG00000101057.16-MYBL2","ENSG00000101057","4605"
7.83645662511079e-101,2.54301024726714,0.649,0.123,3.58251451073565e-96,"Apical Radial Glia (aRG) - Cycling","ENSG00000101057.16-MYBL2","ENSG00000101057","4605"
1.42664629606182e-100,3.68883502155428,0.507,0.07,6.52205620707622e-96,"Apical Radial Glia (aRG) - Cycling","ENSG00000134222.16-PSRC1","ENSG00000134222","84722"
2.50506786991008e-100,1.56880832405561,0.983,0.773,1.14521682740809e-95,"Apical Radial Glia (aRG) - Cycling","ENSG00000258017.4-TUBA1B-AS1","ENSG00000258017",NA
2.50506786991008e-100,1.56880832405561,0.983,0.773,1.14521682740809e-95,"Apical Radial Glia (aRG) - Cycling","ENSG00000258017.4-TUBA1B-AS1","ENSG00000258017",NA
6.14716263450537e-100,5.7196600580308,0.334,0.018,2.81023686999048e-95,"Apical Radial Glia (aRG) - Cycling","ENSG00000140451.13-PIF1","ENSG00000140451","80119"
9.06057794803352e-100,3.72862766085956,0.48,0.06,4.14213381472301e-95,"Apical Radial Glia (aRG) - Cycling","ENSG00000135451.13-TROAP","ENSG00000135451","10024"
9.06057794803352e-100,3.72862766085956,0.48,0.06,4.14213381472301e-95,"Apical Radial Glia (aRG) - Cycling","ENSG00000135451.13-TROAP","ENSG00000135451","10024"
2.17228341665104e-98,2.74599947544601,0.599,0.106,9.93081086756188e-94,"Apical Radial Glia (aRG) - Cycling","ENSG00000183765.24-CHEK2","ENSG00000183765","11200"
8.65338681470628e-98,3.58501943526078,0.421,0.041,3.95598231621112e-93,"Apical Radial Glia (aRG) - Cycling","ENSG00000196866.3-H2AC7","ENSG00000196866","3013"
3.92121745278936e-97,4.49872260767296,0.325,0.016,1.79262377071718e-92,"Apical Radial Glia (aRG) - Cycling","ENSG00000282988.2-ENSG00000282988","ENSG00000282988",NA
5.05586666538377e-97,2.4754526249441,0.659,0.136,2.31134000474684e-92,"Apical Radial Glia (aRG) - Cycling","ENSG00000103995.14-CEP152","ENSG00000103995","22995"
5.26316900745195e-97,4.77861139182449,0.328,0.017,2.40611034344673e-92,"Apical Radial Glia (aRG) - Cycling","ENSG00000196550.11-FAM72A","ENSG00000196550","729533"
6.65087793610502e-97,3.4814747407937,0.401,0.034,3.04051535726977e-92,"Apical Radial Glia (aRG) - Cycling","ENSG00000129173.13-E2F8","ENSG00000129173","79733"
8.53218747629923e-97,1.31801917514031,0.99,0.857,3.90057482666496e-92,"Apical Radial Glia (aRG) - Cycling","ENSG00000105968.19-H2AZ2","ENSG00000105968","94239"
8.53218747629923e-97,1.31801917514031,0.99,0.857,3.90057482666496e-92,"Apical Radial Glia (aRG) - Cycling","ENSG00000105968.19-H2AZ2","ENSG00000105968","94239"
3.1275771712983e-96,2.09117472138612,0.748,0.176,1.42980317963073e-91,"Apical Radial Glia (aRG) - Cycling","ENSG00000282381.3-ENSG00000282381","ENSG00000282381",NA
3.1275771712983e-96,2.09117472138612,0.748,0.176,1.42980317963073e-91,"Apical Radial Glia (aRG) - Cycling","ENSG00000282381.3-ENSG00000282381","ENSG00000282381",NA
3.78729932910268e-96,1.89866498343649,0.907,0.346,1.73140176129258e-91,"Apical Radial Glia (aRG) - Cycling","ENSG00000091651.9-ORC6","ENSG00000091651","23594"
3.78729932910268e-96,1.89866498343649,0.907,0.346,1.73140176129258e-91,"Apical Radial Glia (aRG) - Cycling","ENSG00000091651.9-ORC6","ENSG00000091651","23594"
4.37525373684426e-96,2.75421249312055,0.596,0.11,2.00019099833572e-91,"Apical Radial Glia (aRG) - Cycling","ENSG00000102384.14-CENPI","ENSG00000102384","2491"
9.59961723398335e-95,2.51225434682583,0.649,0.134,4.38856101468783e-90,"Apical Radial Glia (aRG) - Cycling","ENSG00000298894.1-ENSG00000298894.1","ENSG00000298894",NA
9.59961723398335e-95,2.51225434682583,0.649,0.134,4.38856101468783e-90,"Apical Radial Glia (aRG) - Cycling","ENSG00000298894.1-ENSG00000298894.1","ENSG00000298894",NA
1.95593496577276e-94,1.68255345533354,0.977,0.619,8.94175228952673e-90,"Apical Radial Glia (aRG) - Cycling","ENSG00000143401.15-ANP32E","ENSG00000143401","81611"
1.95593496577276e-94,1.68255345533354,0.977,0.619,8.94175228952673e-90,"Apical Radial Glia (aRG) - Cycling","ENSG00000143401.15-ANP32E","ENSG00000143401","81611"
3.99504997642874e-94,2.04476570937243,0.887,0.349,1.82637704722416e-89,"Apical Radial Glia (aRG) - Cycling","ENSG00000140525.20-FANCI","ENSG00000140525","55215"
3.99504997642874e-94,2.04476570937243,0.887,0.349,1.82637704722416e-89,"Apical Radial Glia (aRG) - Cycling","ENSG00000140525.20-FANCI","ENSG00000140525","55215"
1.45255709060727e-93,4.28899600219082,0.331,0.019,6.64050999542021e-89,"Apical Radial Glia (aRG) - Cycling","ENSG00000299339.1-ENSG00000299339","ENSG00000299339",NA
5.89701784739287e-93,4.30528456778716,0.487,0.074,2.69588067911413e-88,"Apical Radial Glia (aRG) - Cycling","ENSG00000166851.15-PLK1","ENSG00000166851","5347"
1.05836534585941e-92,2.34635412162143,0.735,0.205,4.83842301513086e-88,"Apical Radial Glia (aRG) - Cycling","ENSG00000163507.15-CIP2A","ENSG00000163507","57650"
1.02699392435105e-91,2.31037200605195,0.758,0.222,4.69500542456327e-87,"Apical Radial Glia (aRG) - Cycling","ENSG00000146918.20-NCAPG2","ENSG00000146918","54892"
9.88986726103876e-91,4.48918844673862,0.334,0.023,4.52125171705648e-86,"Apical Radial Glia (aRG) - Cycling","ENSG00000188610.12-FAM72B","ENSG00000188610","653820"
5.69211428841808e-90,2.35612884985471,0.675,0.165,2.60220696809321e-85,"Apical Radial Glia (aRG) - Cycling","ENSG00000161888.12-SPC24","ENSG00000161888","147841"
1.00173910996401e-89,2.76022512334696,0.732,0.216,4.57955051511146e-85,"Apical Radial Glia (aRG) - Cycling","ENSG00000275221.3-H2AC15","ENSG00000275221","8330"
1.28227016629995e-89,3.13420726815089,0.728,0.248,5.86202629225686e-85,"Apical Radial Glia (aRG) - Cycling","ENSG00000124575.7-H1-3","ENSG00000124575","3007"
1.69961842045435e-89,3.61764961550172,0.391,0.037,7.76997557094913e-85,"Apical Radial Glia (aRG) - Cycling","ENSG00000123080.12-CDKN2C","ENSG00000123080","1031"
2.2283792228754e-89,3.71348404402135,0.381,0.035,1.01872584552972e-84,"Apical Radial Glia (aRG) - Cycling","ENSG00000183598.4-H3C13","ENSG00000183598","653604"
1.06248073034229e-88,4.86327152759317,0.272,0.009,4.85723690683283e-84,"Apical Radial Glia (aRG) - Cycling","ENSG00000273703.2-H2BC14","ENSG00000273703","8342"
